Site_Id,Unit_Id,Read_Date,Salinity (ppt),Dissolved Oxygen (mg/L),pH (standard units),Secchi Depth (m),Water Depth (m),Water Temp (?C),Air Temp-Celsius,Air Temp (?F),Time (24:00),Field_Tech,DateVerified,WhoVerified,AirTemp (C),Year
Bay,01csv,06/01/1992,5.0,9.4,7.0,0.4,0.9,20.0,16.437647058823526,68.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,20.5,1992
Bay,01csv,06/08/1992,4.3,7.9,7.0,0.4,1.05,27.5,16.437647058823526,84.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,29.0,1992
Bay,01csv,06/15/1992,5.1,7.8,8.0,0.4,0.8,25.0,16.437647058823526,84.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,29.0,1992
Bay,01csv,06/22/1992,4.7,9.0,7.5,0.45,0.68,19.0,16.437647058823526,64.4,09:36:00 AM,Feldman,10/30/2019,Christine Folks,18.0,1992
Bay,01csv,06/29/1992,4.5,0.8,7.5,0.4,0.8,26.0,16.437647058823526,78.8,07:12:00 PM,Feldman,10/30/2019,Christine Folks,26.0,1992
Bay,01csv,07/06/1992,4.3,7.5,7.5,0.45,1.0,25.0,16.437647058823526,75.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,24.0,1992
Bay,01csv,07/13/1992,5.1,7.3,7.5,0.35,0.95,28.5,16.437647058823526,87.8,07:12:00 PM,Feldman,10/30/2019,Christine Folks,31.0,1992
Bay,01csv,07/27/1992,5.1,7.6,8.0,0.35,0.95,28.0,16.437647058823526,86.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,30.5,1992
Bay,01csv,08/03/1992,4.5,8.0,8.0,0.3,0.85,26.0,16.437647058823526,78.8,07:12:00 PM,Feldman,10/30/2019,Christine Folks,26.0,1992
Bay,01csv,08/07/1992,4.7,8.0,8.0,0.33,0.6,23.0,16.437647058823526,77.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,25.0,1992
Bay,01csv,08/14/1992,4.7,7.1,7.5,0.4,0.95,24.5,16.437647058823526,71.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,22.0,1992
Bay,01csv,08/23/1992,3.9,8.5,8.0,0.4,0.8,24.5,16.437647058823526,78.8,07:12:00 PM,Feldman,10/30/2019,Christine Folks,26.0,1992
Bay,01csv,08/31/1992,4.3,7.7,7.5,0.3,1.0,23.0,16.437647058823526,77.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,25.0,1992
Bay,01csv,09/14/1992,4.8,9.2,8.0,0.38,0.38,19.5,16.437647058823526,71.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,22.0,1992
Bay,01csv,09/20/1992,4.3,7.6,7.5,0.35,0.8,23.5,16.437647058823526,75.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,24.0,1992
Bay,01csv,09/27/1992,5.4,9.8,8.0,0.25,0.45,24.0,16.437647058823526,79.7,04:48:00 PM,Feldman,10/30/2019,Christine Folks,26.5,1992
Bay,01csv,10/05/1992,3.9,9.2,7.5,0.1,0.15,16.0,16.437647058823526,62.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,17.0,1992
Bay,01csv,10/19/1992,4.1,9.8,7.5,0.1,1.0,12.0,16.437647058823526,50.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,10.0,1992
Bay,01csv,10/26/1992,4.2,10.6,7.0,0.3,0.63,12.5,16.437647058823526,55.4,09:36:00 AM,Feldman,10/30/2019,Christine Folks,13.0,1992
Bay,01csv,11/02/1992,3.4,10.6,7.5,0.35,0.65,16.5,16.437647058823526,63.5,12:00:00 PM,Feldman,10/30/2019,Christine Folks,17.5,1992
Bay,01csv,11/09/1992,1.7,11.3,7.5,0.5248977371627502,0.4,9.0,16.437647058823526,50.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,10.0,1992
Bay,01csv,11/16/1992,3.9,11.0,7.5,0.4,0.55,7.5,16.437647058823526,41.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,5.5,1992
Bay,01csv,11/23/1992,3.9,9.0,7.85,0.25,0.85,18.5,16.437647058823526,70.7,04:48:00 PM,Feldman,10/30/2019,Christine Folks,21.5,1992
Bay,01csv,11/30/1992,3.7,10.9,7.5,0.55,0.7,9.0,16.437647058823526,46.4,09:36:00 AM,Feldman,10/30/2019,Christine Folks,8.0,1992
Bay,01csv,12/17/1992,4.1,10.8,7.0,0.15,0.5,12.0,16.437647058823526,59.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,15.5,1992
Bay,01csv,12/20/1992,3.8,10.1,7.0,0.25,0.85,10.5,16.437647058823526,50.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,10.5,1992
Bay,01csv,12/27/1992,4.7,13.2,7.0,0.25,0.45,5.5,16.437647058823526,41.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,5.5,1992
Bay,01csv,01/04/1993,3.7,11.0,7.0,0.35,0.5,8.0,16.437647058823526,60.8,07:12:00 PM,Feldman,10/30/2019,Christine Folks,16.0,1993
Bay,01csv,01/11/1993,3.5,11.9,7.0,0.25,0.25,9.0,16.437647058823526,44.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,7.0,1993
Bay,01csv,01/24/1993,3.3,10.5,7.0,0.3,0.95,10.5,16.437647058823526,58.1,02:24:00 AM,Feldman,10/30/2019,Christine Folks,14.5,1993
Bay,01csv,02/01/1993,2.9,12.0,7.0,0.2,0.85,6.0,16.437647058823526,49.1,02:24:00 AM,Feldman,10/30/2019,Christine Folks,9.5,1993
Bay,01csv,02/08/1993,3.4,12.6,7.0,0.1,0.3,5.0,16.437647058823526,41.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,5.5,1993
Bay,01csv,02/16/1993,3.5,12.4,7.0,0.3,0.75,8.0,16.437647058823526,53.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,12.0,1993
Bay,01csv,02/22/1993,2.9,12.7,7.0,0.1,0.85,8.0,16.437647058823526,59.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,15.0,1993
Bay,01csv,03/08/1993,3.9,10.7,7.0,0.1,1.15,10.0,16.437647058823526,56.3,07:12:00 AM,Feldman,10/30/2019,Christine Folks,13.5,1993
Bay,01csv,03/15/1993,3.4,12.8,7.0,0.5,1.7,2.5,16.437647058823526,34.7,04:48:00 PM,Feldman,10/30/2019,Christine Folks,1.5,1993
Bay,01csv,03/22/1993,3.3,11.2,7.0,0.15,0.4,10.0,16.437647058823526,51.8,07:12:00 PM,Feldman,10/30/2019,Christine Folks,11.0,1993
Bay,01csv,03/29/1993,3.0,10.0,7.0,0.5,0.7,14.5,16.437647058823526,54.5,12:00:00 PM,Feldman,10/30/2019,Christine Folks,12.5,1993
Bay,01csv,04/01/1993,2.9,9.5,7.168211775043936,0.55,3.1,17.5,16.437647058823526,68.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,20.5,1993
Bay,01csv,04/05/1993,2.5,10.0,7.0,0.35,0.8,10.0,16.437647058823526,44.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,7.0,1993
Bay,01csv,04/12/1993,2.5,9.7,7.0,0.3,1.0,15.5,16.437647058823526,60.8,10.15,Feldman,10/30/2019,Christine Folks,16.0,1993
Bay,01csv,04/19/1993,3.0,10.0,7.0,0.3,1.15,14.5,16.437647058823526,53.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,12.0,1993
Bay,01csv,04/26/1993,3.4,8.7,7.0,0.3,1.2,19.0,16.437647058823526,69.8,07:12:00 PM,Feldman,10/30/2019,Christine Folks,21.0,1993
Bay,01csv,05/10/1993,3.2,8.0,7.0,0.4,0.85,21.0,16.437647058823526,69.8,07:12:00 PM,Feldman,10/30/2019,Christine Folks,21.0,1993
Bay,01csv,05/17/1993,3.9,8.0,7.0,0.5,1.0,24.0,16.437647058823526,77.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,25.0,1993
Bay,01csv,05/24/1993,2.9,9.0,7.0,0.3,0.85,20.0,16.437647058823526,71.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,22.0,1993
Bay,01csv,06/07/1993,3.7,6.646263157894737,7.0,0.45,0.75,23.0,16.437647058823526,72.5,12:00:00 PM,Feldman,10/30/2019,Christine Folks,22.5,1993
Bay,01csv,06/14/1993,3.9,8.1,7.0,0.45,0.45,21.5,16.437647058823526,68.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,20.5,1993
Bay,01csv,06/21/1993,3.8,7.2,7.0,0.55,1.0,26.5,16.437647058823526,80.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,27.0,1993
Bay,01csv,06/28/1993,3.9,7.1,7.0,0.55,0.8,26.5,16.437647058823526,86.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,30.0,1993
Bay,01csv,07/05/1993,0.7170682730923695,7.4,7.5,0.55,0.8,30.0,16.437647058823526,88.7,04:48:00 PM,Feldman,10/30/2019,Christine Folks,31.5,1993
Bay,01csv,07/19/1993,4.2,7.3,7.5,0.45,0.75,27.0,16.437647058823526,81.5,12:00:00 PM,Feldman,10/30/2019,Christine Folks,27.5,1993
Bay,01csv,07/26/1993,0.7170682730923695,7.5,7.5,0.5,0.7,28.0,16.437647058823526,85.1,02:24:00 AM,Feldman,10/30/2019,Christine Folks,29.5,1993
Bay,01csv,08/02/1993,3.9,8.0,8.0,0.4,0.8,26.5,16.437647058823526,86.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,30.0,1993
Bay,01csv,08/09/1993,3.5,9.1,8.0,0.3,0.55,25.5,16.437647058823526,79.7,04:48:00 PM,Feldman,10/30/2019,Christine Folks,26.5,1993
Bay,01csv,09/06/1993,0.7170682730923695,7.2,7.168211775043936,0.35,0.85,25.5,16.437647058823526,81.5,12:00:00 PM,Feldman,10/30/2019,Christine Folks,27.5,1993
Bay,01csv,09/13/1993,0.7170682730923695,7.8,7.0,0.2,0.75,24.0,16.437647058823526,82.4,09:36:00 AM,Feldman,10/30/2019,Christine Folks,28.0,1993
Bay,01csv,09/20/1993,0.7170682730923695,8.5,8.0,0.2,0.6,21.5,16.437647058823526,74.3,07:12:00 AM,Feldman,10/30/2019,Christine Folks,23.5,1993
Bay,01csv,09/27/1993,1.8,7.2,7.9,0.4,0.95,24.5,16.437647058823526,76.1,02:24:00 AM,Feldman,10/30/2019,Christine Folks,24.5,1993
Bay,01csv,10/04/1993,0.7170682730923695,9.3,8.3,0.35,0.65,19.0,16.437647058823526,68.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,20.0,1993
Bay,01csv,10/12/1993,1.5,8.8,7.8,0.3,0.5,16.5,16.437647058823526,59.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,15.0,1993
Bay,01csv,10/18/1993,1.5,8.8,7.7,0.35,0.75,18.0,16.437647058823526,64.94,10:33:00 PM,Feldman,10/30/2019,Christine Folks,18.3,1993
Bay,01csv,10/25/1993,1.8,10.6,8.4,0.4,0.6,15.6,16.437647058823526,66.02,12:28:00 AM,Feldman,10/30/2019,Christine Folks,18.9,1993
Bay,01csv,11/08/1993,1.5,8.2,7.5,0.35,0.55,9.8,16.437647058823526,52.34,08:09:00 AM,Feldman,10/30/2019,Christine Folks,11.3,1993
Bay,01csv,11/15/1993,1.4,9.6,7.9,0.4,0.8,17.3,16.437647058823526,72.5,12:00:00 PM,Feldman,10/30/2019,Christine Folks,22.5,1993
Bay,01csv,11/29/1993,1.5,9.4,7.1,0.2,0.55,12.1,16.437647058823526,50.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,10.5,1993
Bay,01csv,12/06/1993,1.5,9.8,7.4,0.25,0.75,10.5,16.437647058823526,48.74,05:45:00 PM,Feldman,10/30/2019,Christine Folks,9.3,1993
Bay,01csv,12/13/1993,1.5,13.0,7.6,0.25,0.45,1.3,16.437647058823526,41.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,5.5,1993
Bay,01csv,12/28/1993,1.5,12.1,7.1,0.3,0.7,3.8,16.437647058823526,39.74,05:45:00 PM,Feldman,10/30/2019,Christine Folks,4.3,1993
Bay,01csv,01/16/1995,3.0,8.5,7.4,0.25,0.85,13.5,16.437647058823526,61.7,04:48:00 PM,Feldman,10/30/2019,Christine Folks,16.5,1995
Bay,01csv,01/23/1995,3.0,10.75,7.1,0.2,0.7,4.5,16.437647058823526,46.4,09:36:00 AM,Feldman,10/30/2019,Christine Folks,8.0,1995
Bay,01csv,02/13/1995,3.0,12.5,6.8,0.2,0.25,2.0,16.437647058823526,29.3,07:12:00 AM,Feldman,10/30/2019,Christine Folks,-1.5,1995
Bay,01csv,03/06/1995,2.4,9.3,7.1,0.2,0.2,9.5,16.437647058823526,46.4,09:36:00 AM,Feldman,10/30/2019,Christine Folks,8.0,1995
Bay,01csv,03/13/1995,2.4,9.9,6.9,0.28,0.65,11.5,16.437647058823526,59.9,12:00:00 AM,Feldman,10/30/2019,Christine Folks,15.5,1995
Bay,01csv,03/20/1995,2.8,8.9,7.1,0.35,0.45,12.5,16.437647058823526,54.5,12:00:00 PM,Feldman,10/30/2019,Christine Folks,12.5,1995
Bay,01csv,03/27/1995,2.4,9.0,7.1,0.25,0.45,11.0,16.437647058823526,53.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,12.0,1995
Bay,01csv,04/03/1995,2.4,9.3,7.1,0.4,0.55,11.5,16.437647058823526,54.5,12:00:00 PM,Feldman,10/30/2019,Christine Folks,12.5,1995
Bay,01csv,04/10/1995,3.2,8.5,7.1,0.25,0.7,15.0,16.437647058823526,48.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,9.0,1995
Bay,01csv,04/18/1995,3.0,9.0,7.1,0.25,0.5,16.0,16.437647058823526,58.1,02:24:00 AM,Feldman,10/30/2019,Christine Folks,14.5,1995
Bay,01csv,04/24/1995,3.0,9.7,7.4,0.25,0.55,12.5,16.437647058823526,50.0,12:00:00 AM,Feldman,10/30/2019,Christine Folks,10.0,1995
Bay,01csv,05/01/1995,3.2,8.9,7.2,0.3,0.6,15.0,16.437647058823526,52.7,04:48:00 PM,Feldman,10/30/2019,Christine Folks,11.5,1995
Bay,01csv,05/15/1995,3.3,6.8,6.8,0.3,0.55,21.5,16.437647058823526,74.3,07:12:00 AM,Feldman,10/30/2019,Christine Folks,23.5,1995
Bay,01csv,05/22/1995,3.3,6.8,6.8,0.3,0.55,21.5,16.437647058823526,74.3,07:12:00 AM,Feldman,10/30/2019,Christine Folks,23.5,1995
Bay,01csv,05/29/1995,3.5,8.5,7.5,0.4,0.4,22.0,16.437647058823526,80.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,27.0,1995
Bay,01csv,06/05/1995,4.0,7.8,7.6,0.3,0.3,25.0,16.437647058823526,73.4,09:36:00 AM,Feldman,10/30/2019,Christine Folks,23.0,1995
Bay,01csv,06/12/1995,3.5,7.7,7.9,0.4,0.9,26.5,16.437647058823526,77.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,25.5,1995
Bay,01csv,06/19/1995,3.2,7.7,8.0,0.4,0.55,25.0,16.437647058823526,75.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,24.0,1995
Bay,01csv,06/26/1995,4.0,8.8,8.3,0.5,0.8,28.5,16.437647058823526,82.4,09:36:00 AM,Feldman,10/30/2019,Christine Folks,28.0,1995
Bay,01csv,07/03/1995,4.0,8.0,7.168211775043936,0.45,0.8,26.0,16.437647058823526,80.6,12:00:00 AM,Feldman,10/30/2019,Christine Folks,27.0,1995
Bay,01csv,07/10/1995,4.0,7.0,7.9,0.35,0.7,26.0,16.437647058823526,79.7,04:48:00 PM,Feldman,10/30/2019,Christine Folks,26.5,1995
Bay,01csv,07/17/1995,4.0,7.0,8.0,0.45,1.0,30.0,16.437647058823526,84.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,29.0,1995
Bay,01csv,07/24/1995,4.5,7.2,8.4,0.55,0.9,32.0,16.437647058823526,92.3,07:12:00 AM,Feldman,10/30/2019,Christine Folks,33.5,1995
Bay,01csv,07/31/1995,4.5,7.6,8.1,0.5,0.8,29.5,16.437647058823526,84.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,29.0,1995
Bay,01csv,08/07/1995,4.5,8.7,8.2,0.5,0.6,24.0,16.437647058823526,71.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,22.0,1995
Bay,01csv,08/22/1995,5.5,7.4,8.8,0.3,0.5,25.0,16.437647058823526,81.5,12:00:00 PM,Feldman,10/30/2019,Christine Folks,27.5,1995
Bay,01csv,08/29/1995,4.5,9.9,8.7,0.35,0.65,25.5,16.437647058823526,78.8,12:00:00 AM,Feldman,10/30/2019,Christine Folks,26.0,1995
Bay,01csv,09/05/1995,4.8,10.5,9.0,0.3,0.75,26.0,16.437647058823526,80.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,27.0,1995
Bay,01csv,09/12/1995,4.5,10.4,9.2,0.3,0.7,24.5,16.437647058823526,80.6,02:24:00 PM,Feldman,10/30/2019,Christine Folks,27.0,1995
Bay,01csv,09/28/1995,4.8,9.5,8.7,0.3,0.7,21.0,16.437647058823526,75.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,24.0,1995
Bay,01csv,10/05/1995,4.4,9.9,7.2,0.3,0.45,15.5,16.437647058823526,62.96,11:02:00 PM,Feldman,10/30/2019,Christine Folks,17.2,1995
Bay,01csv,10/06/1995,5.0,8.9,8.5,0.45,1.15,24.5,16.437647058823526,81.5,12:00:00 PM,Feldman,10/30/2019,Christine Folks,27.5,1995
Bay,01csv,10/11/1995,2.4,8.69,7.2,0.3,0.75,17.5,16.437647058823526,58.64,03:21:00 PM,Feldman,10/30/2019,Christine Folks,14.8,1995
Bay,01csv,10/20/1995,2.2,9.71,7.6,0.35,0.73,15.0,16.437647058823526,56.48,11:31:00 AM,Feldman,10/30/2019,Christine Folks,13.6,1995
Bay,01csv,10/23/1995,4.5,11.6,9.0,0.4,0.8,18.5,16.437647058823526,68.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,20.5,1995
Bay,01csv,10/26/1995,2.8,8.15,6.7,0.38,0.75,19.0,16.437647058823526,67.28,06:43:00 AM,Feldman,10/30/2019,Christine Folks,19.6,1995
Bay,01csv,10/30/1995,4.5,9.9,8.5,0.45,0.75,14.0,16.437647058823526,59.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,15.5,1995
Bay,01csv,11/06/1995,4.0,11.8,8.5,0.55,0.55,9.5,16.437647058823526,51.8,07:12:00 PM,Feldman,10/30/2019,Christine Folks,11.0,1995
Bay,01csv,11/13/1995,4.5,11.3,8.1,0.55,0.7,9.5,16.437647058823526,57.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,14.0,1995
Bay,01csv,11/20/1995,4.0,11.8,8.4,0.55,0.55,8.0,16.437647058823526,50.9,09:36:00 PM,Feldman,10/30/2019,Christine Folks,10.5,1995
Bay,01csv,11/27/1995,4.0,9.5,8.1,0.75,0.75,10.0,16.437647058823526,48.2,04:48:00 AM,Feldman,10/30/2019,Christine Folks,9.0,1995
Bay,01csv,12/11/1995,0.7170682730923695,6.646263157894737,7.168211775043936,0.5248977371627502,0.7625586956521739,18.062137777777778,16.437647058823526,28.4,09:36:00 AM,Feldman,10/30/2019,Christine Folks,-2.0,1995
Bay,01csv,01/22/1996,4.0,11.7,7.4,0.4,0.55,4.0,16.437647058823526,39.2,04:48:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,4.0,1996
Bay,01csv,01/29/1996,3.5,11.2,7.2,0.35,0.65,4.0,16.437647058823526,42.8,07:12:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,6.0,1996
Bay,01csv,02/12/1996,3.5,10.8,7.1,0.35,0.6,5.0,16.437647058823526,44.6,02:24:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,7.0,1996
Bay,01csv,02/26/1996,3.0,8.7,7.1,0.2,0.75,10.5,16.437647058823526,60.8,07:12:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,16.0,1996
Bay,01csv,03/04/1996,3.0,11.5,7.4,0.3,0.45,3.5,16.437647058823526,38.3,07:12:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,3.5,1996
Bay,01csv,03/11/1996,0.7170682730923695,6.646263157894737,7.168211775043936,0.05,0.05,18.062137777777778,16.437647058823526,38.3,07:12:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,3.5,1996
Bay,01csv,03/18/1996,3.0,10.1,7.0,0.4,0.45,7.5,16.437647058823526,44.6,02:24:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,7.0,1996
Bay,01csv,03/25/1996,3.0,10.0,7.2,0.35,0.7,10.0,16.437647058823526,61.7,12:00:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,16.5,1996
Bay,01csv,04/08/1996,3.0,10.7,7.3,0.35,0.55,8.0,16.437647058823526,42.8,07:12:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,6.0,1996
Bay,01csv,04/22/1996,3.0,9.2,8.2,0.4,0.95,21.0,16.437647058823526,71.6,02:24:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,22.0,1996
Bay,01csv,04/29/1996,3.0,8.9,8.0,0.45,0.85,18.0,16.437647058823526,69.8,07:12:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,21.0,1996
Bay,01csv,05/13/1996,3.0,9.2,8.1,0.3,0.7,17.0,16.437647058823526,57.2,04:48:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,14.0,1996
Bay,01csv,05/20/1996,3.0,9.0,8.8,0.4,0.75,28.0,16.437647058823526,86.0,12:00:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,30.0,1996
Bay,01csv,05/27/1996,3.0,9.6,8.6,0.25,0.6,19.0,16.437647058823526,63.5,12:00:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,17.5,1996
Bay,01csv,06/03/1996,3.0,8.7,8.5,0.35,0.5,17.0,16.437647058823526,59.9,09:36:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,15.5,1996
Bay,01csv,06/10/1996,3.0,8.0,8.1,0.45,1.02,24.0,16.437647058823526,67.1,02:24:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,19.5,1996
Bay,01csv,06/17/1996,3.0,8.8,8.4,0.45,0.75,27.0,16.437647058823526,77.0,12:00:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,25.0,1996
Bay,01csv,06/24/1996,3.0,8.0,8.6,0.55,0.8,26.5,16.437647058823526,77.0,12:00:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,25.0,1996
Bay,01csv,08/02/1996,2.5,6.4,7.3,0.4,0.8,26.0,16.437647058823526,62.05163652173914,12:00:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,-17.77777778,1996
Bay,01csv,08/11/1996,3.1,6.646263157894737,7.6,0.3,0.4,28.5,16.437647058823526,62.05163652173914,12:00:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,-17.77777778,1996
Bay,01csv,08/18/1996,3.0,4.65,7.3,0.3,0.68,27.5,16.437647058823526,62.05163652173914,12:00:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,-17.77777778,1996
Bay,01csv,09/01/1996,2.8,2.0,7.4,0.28,0.4,25.0,16.437647058823526,62.05163652173914,12:00:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,-17.77777778,1996
Bay,01csv,09/15/1996,3.0,2.0,7.168211775043936,0.3,0.8,23.5,16.437647058823526,62.05163652173914,12:00:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,-17.77777778,1996
Bay,01csv,09/22/1996,3.1,2.0,7.4,0.4,0.9,22.0,16.437647058823526,62.05163652173914,12:00:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,-17.77777778,1996
Bay,01csv,09/28/1996,3.2,1.7,7.5,0.43,0.88,23.0,16.437647058823526,62.05163652173914,12:00:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,-17.77777778,1996
Bay,01csv,10/05/1996,4.4,9.9,7.2,0.3,0.45,15.5,16.437647058823526,62.96,11:02:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,17.2,1996
Bay,01csv,10/11/1996,2.4,8.69,7.2,0.3,0.75,17.5,16.437647058823526,58.64,03:21:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,14.8,1996
Bay,01csv,10/20/1996,2.2,9.71,7.6,0.35,0.73,15.0,16.437647058823526,56.48,11:31:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,13.6,1996
Bay,01csv,10/26/1996,2.8,8.15,6.7,0.38,0.75,19.0,16.437647058823526,67.28,06:43:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,19.6,1996
Bay,01csv,11/03/1996,2.0,6.5,6.8,0.48,0.58,10.1,16.437647058823526,48.74,05:45:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,9.3,1996
Bay,01csv,11/12/1996,1.9,11.43,7.1,0.45,0.55,6.2,16.437647058823526,41.414,09:56:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,5.23,1996
Bay,01csv,11/17/1996,1.8,11.8,6.8,0.28,0.3,9.1,16.437647058823526,51.44,10:33:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,10.8,1996
Bay,01csv,12/01/1996,1.9,10.9,6.9,0.4,0.6,11.0,16.437647058823526,63.5,12:00:00 PM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,17.5,1996
Bay,01csv,12/08/1996,1.6,11.2,6.9,0.4,0.65,9.1,16.437647058823526,51.08,01:55:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,10.6,1996
Bay,01csv,12/21/1996,1.8,12.25,6.9,0.31,0.61,5.21,16.437647058823526,38.3,07:12:00 AM,"Strader, Pease, Feldman",10/30/2019,Christine Folks,3.5,1996
Bay,01csv,01/05/1997,2.0,9.2,6.7,0.2,0.7,13.5,16.437647058823526,63.32,07:40:00 AM,"Pease, Strader",10/30/2019,Christine Folks,17.4,1997
Bay,01csv,01/19/1997,1.3,13.3,7.0,0.3,0.3,0.0,16.437647058823526,62.05163652173914,12:00:00 AM,"Pease, Strader",10/30/2019,Christine Folks,-17.77777778,1997
Bay,01csv,02/01/1997,1.5,10.9,6.6,2.5,3.5,10.1,16.437647058823526,62.06,01:26:00 AM,"Pease, Strader",10/30/2019,Christine Folks,16.7,1997
Bay,01csv,02/15/1997,1.3,10.55,6.6,0.3,0.6,8.2,16.437647058823526,41.0,12:00:00 AM,"Pease, Strader",10/30/2019,Christine Folks,5.0,1997
Bay,01csv,03/03/1997,1.8,9.45,6.9,0.3,0.54,14.1,16.437647058823526,48.02,12:28:00 AM,"Pease, Strader",10/30/2019,Christine Folks,8.9,1997
Bay,01csv,03/15/1997,1.2,10.2,6.5,0.2,0.52,13.2,16.437647058823526,47.66,03:50:00 PM,"Pease, Strader",10/30/2019,Christine Folks,8.7,1997
Bay,01csv,04/13/1997,1.2,9.8,6.9,0.28,0.74,17.1,16.437647058823526,68.18,04:19:00 AM,"Pease, Strader",10/30/2019,Christine Folks,20.1,1997
Bay,01csv,04/19/1997,1.3,10.8,6.7,0.2,0.49,11.0,16.437647058823526,59.54,12:57:00 PM,"Pease, Strader",10/30/2019,Christine Folks,15.3,1997
Bay,01csv,04/26/1997,1.1,10.1,6.8,0.25,0.55,15.5,16.437647058823526,59.36,08:38:00 AM,"Pease, Strader",10/30/2019,Christine Folks,15.2,1997
